,GeneStableID,GeneName,GeneDescription,baseMean,log2FC,padj,neglogpadj
781400,ENSGALG00000013655,ZDHHC2,zinc finger DHHC-type containing 2 [Source:NCBI gene;Acc:422734],111.855181827369,0.50699188454162,0.692519885584325,0.15956775139629778
781742,ENSGALG00000014203,PARVG,parvin gamma [Source:NCBI gene;Acc:418236],46.0305918337872,0.719131111564997,0.692823700376443,0.15937726422590928
781882,ENSGALG00000032496,SIRT3,sirtuin 3 [Source:NCBI gene;Acc:422988],650.731413973405,-0.431548552319178,0.6930103229255,0.15926029618734
782319,ENSGALG00000007615,RAB11A,"RAB11A, member RAS oncogene family [Source:NCBI gene;Acc:415544]",3230.47248238244,-0.511848425716827,0.693418038832888,0.15900486463566205
784485,ENSGALG00000002722,MST1,macrophage stimulating 1 (hepatocyte growth factor-like) [Source:NCBI gene;Acc:396135],36.9753144872785,-0.767692306615718,0.693418038832888,0.15900486463566205
784605,ENSGALG00000044763,GPR82,G protein-coupled receptor 82 [Source:NCBI gene;Acc:101750076],80.5242538447219,0.794043630361081,0.693545272411958,0.15892518431389738
784621,ENSGALG00000017304,PGM2L1,phosphoglucomutase 2 like 1 [Source:NCBI gene;Acc:419052],466.754636757757,-0.664756938402424,0.693545272411958,0.15892518431389738
784646,ENSGALG00000012037,ARID4A,AT-rich interaction domain 4A [Source:NCBI gene;Acc:423541],2794.05032218104,-0.292335786795013,0.693545272411958,0.15892518431389738
784961,ENSGALG00000013102,COBL,cordon-bleu WH2 repeat protein [Source:NCBI gene;Acc:420949],56.4652845009223,-0.946243422191537,0.693559726039509,0.15891613362098497
785369,ENSGALG00000007507,MASTL,microtubule associated serine/threonine kinase like [Source:NCBI gene;Acc:420487],1050.14084744457,-0.468647962184578,0.693732810183091,0.15880776500097163
787749,ENSGALG00000006982,EEF2K,eukaryotic elongation factor 2 kinase [Source:NCBI gene;Acc:416619],371.035042270748,-0.612274996217158,0.693732810183091,0.15880776500097163
787814,ENSGALG00000040297,NBL1,"neuroblastoma 1, DAN family BMP antagonist [Source:NCBI gene;Acc:373952]",91.3917501111372,-0.643159632626343,0.693907534617878,0.15869839680831707
788010,ENSGALG00000015409,PROS1,protein S (alpha) [Source:NCBI gene;Acc:418430],275.805235904177,-0.346203068570097,0.69584776676424,0.15748576223675945
788038,ENSGALG00000008907,PLCB4,phospholipase C beta 4 [Source:NCBI gene;Acc:416730],543.956433717866,0.30577946459021,0.69584776676424,0.15748576223675945
788698,ENSGALG00000012222,RAP1GDS1,rap1 GTPase-GDP dissociation stimulator 1 [Source:NCBI gene;Acc:422701],1105.84889541157,0.408150384936449,0.69584776676424,0.15748576223675945
788786,ENSGALG00000004438,ARSB,arylsulfatase B [Source:NCBI gene;Acc:771459],40.8393684379654,0.786129393662363,0.69584776676424,0.15748576223675945
788806,ENSGALG00000012377,HNMT,histamine N-methyltransferase [Source:NCBI gene;Acc:424298],8.81489656857767,1.40454351658992,0.69584776676424,0.15748576223675945
788918,ENSGALG00000006109,MAPK8,mitogen-activated protein kinase 8 [Source:NCBI gene;Acc:423778],1295.62252624072,-0.292898123236553,0.69584776676424,0.15748576223675945
789512,ENSGALG00000002969,MAU2,MAU2 sister chromatid cohesion factor [Source:NCBI gene;Acc:428348],1019.25692560742,-0.463423794861426,0.69584776676424,0.15748576223675945
789692,ENSGALG00000016592,PRPS2,phosphoribosyl pyrophosphate synthetase 2 [Source:NCBI gene;Acc:418639],29.2048507844174,-0.811343587502982,0.695923283843654,0.15743863286027643
789776,ENSGALG00000009807,FLVCR1,feline leukemia virus subgroup C cellular receptor 1 [Source:NCBI gene;Acc:421365],75.3980818533063,0.672960864158166,0.695923283843654,0.15743863286027643
790080,ENSGALG00000008181,MADD,MAP kinase activating death domain [Source:NCBI gene;Acc:423184],873.698842276522,-0.508790591916936,0.695979889462824,0.15740330927091295
790212,ENSGALG00000031843,ARHGAP18,Rho GTPase activating protein 18 [Source:NCBI gene;Acc:421706],351.62759681947,0.524826979008456,0.696503230503086,0.1570768649020272
790512,ENSGALG00000016392,RPS7,ribosomal protein S7 [Source:NCBI gene;Acc:421919],21632.1514423576,0.335325996767006,0.696569128708063,0.15703577697630544
791225,ENSGALG00000010926,SPP1,secreted phosphoprotein 1 [Source:NCBI gene;Acc:395210],71.3018646308179,0.939942053999793,0.696569128708063,0.15703577697630544
791525,ENSGALG00000007477,NELFCD,negative elongation factor complex member C/D [Source:NCBI gene;Acc:419312],2177.53994131302,-0.259880993753846,0.69722376907105,0.15662781576680923
791580,ENSGALG00000015688,MXD4,MAX dimerization protein 4 [Source:NCBI gene;Acc:422890],736.23972299904,-0.345185440764859,0.697446115954956,0.1564893399502685
791587,ENSGALG00000031070,MAIP1,"chromosome 7 open reading frame, human C2orf47 [Source:NCBI gene;Acc:424066]",761.559391985882,0.450601067275548,0.697834413803649,0.15624761706547358
791699,ENSGALG00000052573,UBE2S,ubiquitin conjugating enzyme E2 S [Source:NCBI gene;Acc:107050834],47.4799790835776,-0.663444871195079,0.69813573896145,0.1560601290234623
791988,ENSGALG00000015086,OSBPL1A,oxysterol binding protein like 1A [Source:NCBI gene;Acc:421079],744.604934293688,0.291303963952199,0.698158174655089,0.15604617250921998
792139,ENSGALG00000009439,GPR85,G protein-coupled receptor 85 [Source:NCBI gene;Acc:417775],169.857585755014,-0.537537388104942,0.698679636362914,0.1557219144586912
792193,ENSGALG00000015204,ATG3,autophagy related 3 [Source:NCBI gene;Acc:418369],1385.3171475884,0.288383140590243,0.699009931978148,0.1555166534779808
792499,ENSGALG00000001610,PIP4K2B,phosphatidylinositol-5-phosphate 4-kinase type 2 beta [Source:NCBI gene;Acc:419999],66.7803759485254,0.750029128134946,0.699009931978148,0.1555166534779808
792709,ENSGALG00000006738,CDK5RAP1,CDK5 regulatory subunit associated protein 1 [Source:NCBI gene;Acc:419292],315.757585492533,-0.377768519465986,0.699328917945267,0.15531851288032103
793010,ENSGALG00000003906,MPHOSPH10,M-phase phosphoprotein 10 [Source:NCBI gene;Acc:415384],2173.42499756561,0.436869105079362,0.699394712582543,0.15527765527656678
793082,ENSGALG00000002579,RIMBP2,RIMS binding protein 2 [Source:NCBI gene;Acc:374105],375.438047907311,0.554057900719161,0.699537849336397,0.1551887825113379
793095,ENSGALG00000014453,FAM46C,family with sequence similarity 46 member C [Source:NCBI gene;Acc:426544],42.8164072774583,-0.922104142130516,0.699980228410156,0.1549142268623662
793231,ENSGALG00000032868,AHCYL2,adenosylhomocysteinase like 2 [Source:NCBI gene;Acc:416675],869.736528251349,-0.399063641225134,0.700580089960169,0.15454220921544387
793269,ENSGALG00000006639,CEP55,centrosomal protein 55 [Source:NCBI gene;Acc:423804],331.218775315201,-0.425436003685557,0.701063975714504,0.15424234860678532
793451,ENSGALG00000012705,GMPR2,guanosine monophosphate reductase 2 [Source:NCBI gene;Acc:420842],93.4278781234603,-0.600787702231175,0.701559854445458,0.1539352706848391
793572,ENSGALG00000042333,DDB1,damage specific DNA binding protein 1 [Source:NCBI gene;Acc:374050],1462.96127056369,-0.800997088141966,0.701559854445458,0.1539352706848391
794504,ENSGALG00000001223,PEX10,peroxisomal biogenesis factor 10 [Source:NCBI gene;Acc:419396],207.07858838561,0.333781815151361,0.701559854445458,0.1539352706848391
794544,ENSGALG00000002358,CDO1,cysteine dioxygenase type 1 [Source:NCBI gene;Acc:427391],550.112351194265,-0.323989624067733,0.701592900188498,0.1539148144888791
794830,ENSGALG00000039811,NIPA1,non imprinted in Prader-Willi/Angelman syndrome 1 [Source:NCBI gene;Acc:418681],764.029952396749,-0.266939181953894,0.702354231599153,0.15344379666282124
794914,ENSGALG00000010417,VDHAP,vitamin D3 hydroxylase associated protein [Source:NCBI gene;Acc:395824],67.4050288524079,-0.643132410566298,0.702354231599153,0.15344379666282124
794958,ENSGALG00000019355,CPSF6,cleavage and polyadenylation specific factor 6 [Source:NCBI gene;Acc:417844],2500.85796370982,0.284372442482753,0.702501848331673,0.15335252876211342
794997,ENSGALG00000014201,PARVB,parvin beta [Source:NCBI gene;Acc:418235],596.901001335342,-0.47459401663954,0.70255256523256,0.1533211761397645
795179,ENSGALG00000015254,ST18,"ST18, C2H2C-type zinc finger [Source:NCBI gene;Acc:421115]",51.9509758681303,-1.33533983028821,0.703081084556687,0.1529945860116769
795376,ENSGALG00000006418,PDPK1,3-phosphoinositide dependent protein kinase 1 [Source:NCBI gene;Acc:416588],3739.56440771301,0.267471694850111,0.703081084556687,0.1529945860116769
803216,ENSGALG00000028191,GLCE,glucuronic acid epimerase [Source:NCBI gene;Acc:415566],16.9659579039534,1.21565380854485,0.703630134694366,0.15265556908492262
803384,ENSGALG00000006526,PLXNB3,plexin B3 [Source:NCBI gene;Acc:100859325],606.821388846262,-0.626216620101756,0.703862484668642,0.15251218174316766
803722,ENSGALG00000029424,JPH3,junctophilin 3 [Source:NCBI gene;Acc:415830],73.8741962404053,0.724906183629159,0.703862484668642,0.15251218174316766
803932,ENSGALG00000005951,VPS29L,VPS29 retromer complex component-like [Source:NCBI gene;Acc:416931],63.9699182306952,-1.20446130910754,0.703862484668642,0.15251218174316766
804004,ENSGALG00000009811,TATDN3,TatD DNase domain containing 3 [Source:NCBI gene;Acc:421366],121.066341073971,0.618782151898581,0.704658044672771,0.15202158561856718
804005,ENSGALG00000016486,HS1BP3,HCLS1 binding protein 3 [Source:NCBI gene;Acc:421966],453.212912987487,0.432464385706289,0.704658044672771,0.15202158561856718
804085,ENSGALG00000009704,CHST15,carbohydrate sulfotransferase 15 [Source:NCBI gene;Acc:423952],698.130816287546,-0.472627261921732,0.704658044672771,0.15202158561856718
804120,ENSGALG00000027192,NTS,neurotensin [Source:NCBI gene;Acc:417883],23.3154725608362,-1.49977334897026,0.70465982816953,0.1520204864161575
804150,ENSGALG00000032780,TTC13,tetratricopeptide repeat domain 13 [Source:NCBI gene;Acc:421545],399.841057440061,0.406894023346717,0.70465982816953,0.1520204864161575
804261,ENSGALG00000006031,BRDT,bromodomain testis associated [Source:NCBI gene;Acc:424506],10.2694460956082,-1.6914533430596,0.704806343161192,0.1519301959871733
804405,ENSGALG00000042320,GTF2E1,general transcription factor IIE subunit 1 [Source:NCBI gene;Acc:418328],1570.19575846385,-0.611340491831604,0.705137530339263,0.1517261697571056
804587,ENSGALG00000002524,UCHL5,ubiquitin C-terminal hydrolase L5 [Source:NCBI gene;Acc:424359],2689.03900101971,0.394987273628728,0.705137530339263,0.1517261697571056
804843,ENSGALG00000011284,LRRC7,leucine rich repeat containing 7 [Source:NCBI gene;Acc:424711],122.25430921072,-0.569146683314591,0.705137530339263,0.1517261697571056
805280,ENSGALG00000023451,TRPM7,transient receptor potential cation channel subfamily M member 7 [Source:NCBI gene;Acc:427502],2722.65160484391,0.278259274929685,0.705137530339263,0.1517261697571056
808682,ENSGALG00000027632,ACYP2,acylphosphatase 2 [Source:NCBI gene;Acc:421217],419.33799422312,0.460525305496843,0.705187253860201,0.15169554610074637
808714,ENSGALG00000041563,UNC80,"unc-80 homolog, NALCN activator [Source:NCBI gene;Acc:424003]",187.667817547528,0.546158159512922,0.705187253860201,0.15169554610074637
808762,ENSGALG00000048923,CBARP,CACN beta subunit associated regulatory protein [Source:NCBI gene;Acc:100858130],24.1475562744898,-0.736556048558053,0.705187253860201,0.15169554610074637
808861,ENSGALG00000004200,DPP9,dipeptidyl peptidase 9 [Source:NCBI gene;Acc:420159],2652.78277340267,0.218404871926406,0.705232315711971,0.15166779533211422
808915,ENSGALG00000007839,NCAM1,neural cell adhesion molecule 1 [Source:NCBI gene;Acc:428253],5101.36921143591,-0.330701299033908,0.705365450435184,0.15158581636234636
808974,ENSGALG00000003532,DDX5,DEAD-box helicase 5 [Source:NCBI gene;Acc:395629],55734.3250206816,-0.418898880326041,0.705396305810282,0.1515668190807927
809742,ENSGALG00000033385,COPS8,COP9 signalosome subunit 8 [Source:NCBI gene;Acc:424020],4734.61403622083,-0.314372930118279,0.705912935548127,0.15124885977353372
809896,ENSGALG00000007970,PIAS1,protein inhibitor of activated STAT 1 [Source:NCBI gene;Acc:427514],2643.16783893912,-0.36091416474646,0.705912935548127,0.15124885977353372
810152,ENSGALG00000035378,DNAJC5,DnaJ heat shock protein family (Hsp40) member C5 [Source:NCBI gene;Acc:419256],652.383229883693,0.528785797005024,0.705912935548127,0.15124885977353372
810229,ENSGALG00000004437,LHFPL2,lipoma HMGIC fusion partner-like 2 [Source:NCBI gene;Acc:416369],114.20216601613,0.427895505497591,0.706219519866225,0.15106028273294586
810249,ENSGALG00000036621,ZCCHC4,zinc finger CCHC-type containing 4 [Source:NCBI gene;Acc:422806],190.207817990005,-0.539115430436704,0.706637946664516,0.15080304453419502
810375,ENSGALG00000029545,SMAD7B,TGF-beta signal pathway antagonist Smad7 [Source:NCBI gene;Acc:395544],146.682449924639,-0.657688183901094,0.706882381454003,0.15065284268819987
810479,ENSGALG00000003353,RAI14,retinoic acid induced 14 [Source:NCBI gene;Acc:427431],371.284685278399,-0.558856032602984,0.707291529385977,0.15040154305279535
810529,ENSGALG00000028691,MPG,N-methylpurine DNA glycosylase [Source:NCBI gene;Acc:416648],635.983359088459,0.403069957726163,0.707291529385977,0.15040154305279535
810613,ENSGALG00000017321,PLEKHB1,pleckstrin homology domain containing B1 [Source:NCBI gene;Acc:419064],255.298859698923,-0.412979587040485,0.707293464488297,0.15040035485376432
810622,ENSGALG00000054178,CLDN12,claudin 12 [Source:NCBI gene;Acc:771872],1845.65668962995,-0.430477609356177,0.707293464488297,0.15040035485376432
810634,ENSGALG00000040355,TCF24,transcription factor 24 [Source:NCBI gene;Acc:429524],84.6414315388696,0.690373289681968,0.707293464488297,0.15040035485376432
810635,ENSGALG00000040005,PPP2R5D,protein phosphatase 2 regulatory subunit B'delta [Source:NCBI gene;Acc:421250],311.471515134381,0.529496196267427,0.707293464488297,0.15040035485376432
810778,ENSGALG00000011130,COPS4,COP9 signalosome subunit 4 [Source:NCBI gene;Acc:422594],9303.98461617056,-0.299177539283973,0.707293464488297,0.15040035485376432
810828,ENSGALG00000035981,NOTO,notochord homeobox [Source:NCBI gene;Acc:396302],152.141117990836,-0.733405186266834,0.707293464488297,0.15040035485376432
810960,ENSGALG00000009320,PSEN1,presenilin 1 [Source:NCBI gene;Acc:373977],1511.05817648398,0.406636445385049,0.707293464488297,0.15040035485376432
819284,ENSGALG00000011618,ADSS1,adenylosuccinate synthase like 1 [Source:NCBI gene;Acc:776127],47.1632081043656,-0.646921611216713,0.707293464488297,0.15040035485376432
819524,ENSGALG00000005675,PTTG1IP,PTTG1 interacting protein [Source:NCBI gene;Acc:107051859],552.847759012883,0.472292315358345,0.707293464488297,0.15040035485376432
819704,ENSGALG00000007699,RPS25,ribosomal protein S25 [Source:NCBI gene;Acc:770722],14879.1321265096,0.276597977122841,0.707293464488297,0.15040035485376432
819776,ENSGALG00000014981,COX17,"COX17, cytochrome c oxidase copper chaperone [Source:NCBI gene;Acc:770190]",732.391042378435,0.351625806874274,0.70768362849057,0.15016085122029962
819838,ENSGALG00000042816,TP53BP2,tumor protein p53 binding protein 2 [Source:NCBI gene;Acc:421329],3862.00467517454,-0.267412592588253,0.70789672147396,0.15003009904149192
819959,ENSGALG00000014939,GFM2,G elongation factor mitochondrial 2 [Source:NCBI gene;Acc:427205],612.290659478506,0.384463331255926,0.70789672147396,0.15003009904149192
820043,ENSGALG00000008267,IL5RA,interleukin 5 receptor subunit alpha [Source:NCBI gene;Acc:771801],27.5915362475721,0.645674714163582,0.70789672147396,0.15003009904149192
820131,ENSGALG00000042227,GNLY,granulysin [Source:NCBI gene;Acc:693257],90.8912120741249,0.623433032763563,0.70789672147396,0.15003009904149192
820191,ENSGALG00000003261,PTRF,polymerase I and transcript release factor [Source:NCBI gene;Acc:396006],8.26146200340455,-2.38420967516953,0.709066616772306,0.14931296095582597
820495,ENSGALG00000008933,CASP7,caspase 7 [Source:NCBI gene;Acc:423901],131.291742227627,-0.607552326332884,0.709367151282121,0.1491289263055986
820621,ENSGALG00000031642,ILK,integrin linked kinase [Source:NCBI gene;Acc:374018],1362.26537626469,-0.444464420385264,0.709466303234793,0.14906822693901914
826669,ENSGALG00000035504,ETV1,ETS variant 1 [Source:NCBI gene;Acc:395748],615.570238191962,-0.389107954086164,0.709466303234793,0.14906822693901914
826907,ENSGALG00000015594,TRMT44,tRNA methyltransferase 44 homolog (S. cerevisiae) [Source:NCBI gene;Acc:422871],206.055256629016,0.474906237421858,0.709466303234793,0.14906822693901914
826931,ENSGALG00000014944,GCNT4,"glucosaminyl (N-acetyl) transferase 4, core 2 [Source:NCBI gene;Acc:427207]",29.12941778353,-2.55061420381848,0.709466303234793,0.14906822693901914
826973,ENSGALG00000036364,FOXG1,forkhead box G1 [Source:NCBI gene;Acc:396110],43.9826344843391,0.637074153707299,0.709466303234793,0.14906822693901914
827050,ENSGALG00000012220,CDKN3,cyclin dependent kinase inhibitor 3 [Source:NCBI gene;Acc:423562],460.573694975358,-0.381180106308124,0.709466303234793,0.14906822693901914
827470,ENSGALG00000046150,DIP2A,disco interacting protein 2 homolog A [Source:NCBI gene;Acc:771400],914.081077662196,0.304482589681125,0.709466303234793,0.14906822693901914
827486,ENSGALG00000005290,TRMT13,tRNA methyltransferase 13 homolog [Source:NCBI gene;Acc:424470],1008.67852580392,0.322787777741186,0.709466303234793,0.14906822693901914
827511,ENSGALG00000007075,ATP13A3,ATPase 13A3 [Source:NCBI gene;Acc:424898],1866.60710399199,0.380829195302078,0.709466303234793,0.14906822693901914
827660,ENSGALG00000041111,NUP214,nucleoporin 214 [Source:NCBI gene;Acc:427760],1471.17777061264,-0.54947883441848,0.709466303234793,0.14906822693901914
827816,ENSGALG00000003238,GNA11,G protein subunit alpha 11 [Source:NCBI gene;Acc:374077],756.736599537664,0.406751586742832,0.709466303234793,0.14906822693901914
828275,ENSGALG00000016042,CHAF1B,chromatin assembly factor 1 subunit B [Source:NCBI gene;Acc:418514],2578.46435635401,-0.368898687794992,0.709664543278885,0.1489468927322222
828417,ENSGALG00000040954,GPR37,G protein-coupled receptor 37 [Source:NCBI gene;Acc:417748],428.868894351357,0.397374913721797,0.710088356832316,0.14868760832707867
828842,ENSGALG00000013615,MTUS1,microtubule associated tumor suppressor 1 [Source:NCBI gene;Acc:422729],207.462354060973,-0.542855348351485,0.710123107814633,0.14866635492891977
829020,ENSGALG00000008301,FAM185A,family with sequence similarity 185 member A [Source:NCBI gene;Acc:417722],27.0511688612671,0.915948056850536,0.710199018906931,0.1486199319831507
829024,ENSGALG00000014164,BIK,BCL2 interacting killer [Source:NCBI gene;Acc:776149],36.4232885341731,0.759721160381044,0.710199018906931,0.1486199319831507
829033,ENSGALG00000009686,PPP1R9A,protein phosphatase 1 regulatory subunit 9A [Source:NCBI gene;Acc:420568],30.6065602707298,-0.881025908526584,0.710199018906931,0.1486199319831507
829184,ENSGALG00000004952,RPL36AL,ribosomal protein L36a [Source:NCBI gene;Acc:100859914],34066.3228465606,0.275709559350786,0.710199018906931,0.1486199319831507
829320,ENSGALG00000013728,PPAT,phosphoribosyl pyrophosphate amidotransferase [Source:NCBI gene;Acc:422743],1982.38014396361,0.402304471816694,0.710199018906931,0.1486199319831507
829578,ENSGALG00000002528,DNAJC18,DnaJ heat shock protein family (Hsp40) member C18 [Source:NCBI gene;Acc:416189],360.270432331057,0.346844011037142,0.710199018906931,0.1486199319831507
829696,ENSGALG00000002850,RASA2,RAS p21 protein activator 2 [Source:NCBI gene;Acc:424782],3394.18002863955,0.393888976052185,0.710517654240651,0.14842512668226315
829738,ENSGALG00000009864,TRAF5,TNF receptor associated factor 5 [Source:NCBI gene;Acc:374055],82.9726528289437,-0.850521189987309,0.710623357105885,0.14836052201487182
830116,ENSGALG00000005867,MARCH8,membrane associated ring-CH-type finger 8 [Source:NCBI gene;Acc:423770],420.629857224633,0.43417846382342,0.710623357105885,0.14836052201487182
830309,ENSGALG00000008321,RNPEPL1,arginyl aminopeptidase like 1 [Source:NCBI gene;Acc:424946],90.6485376670692,-0.792606630310161,0.710623357105885,0.14836052201487182
830325,ENSGALG00000005999,ABTB1,ankyrin repeat and BTB domain containing 1 [Source:NCBI gene;Acc:416026],453.990879982216,-0.46030685561017,0.710623357105885,0.14836052201487182
830385,ENSGALG00000035816,FDXR,ferredoxin reductase [Source:NCBI gene;Acc:769635],192.718141417568,-0.350820551029839,0.710623357105885,0.14836052201487182
830442,ENSGALG00000002267,DCUN1D3,defective in cullin neddylation 1 domain containing 3 [Source:NCBI gene;Acc:427002],512.144883749481,-0.394771710871759,0.711102136836108,0.14806801631861854
830598,ENSGALG00000010669,TDP1,tyrosyl-DNA phosphodiesterase 1 [Source:NCBI gene;Acc:423403],2570.93277675361,-0.382371806261423,0.711216781441789,0.1479980045665491
830774,ENSGALG00000001616,CDC45,cell division cycle 45 [Source:NCBI gene;Acc:416776],6994.23257204644,-0.391454072719191,0.711216781441789,0.1479980045665491
831082,ENSGALG00000002002,BCAS2,breast carcinoma amplified sequence 2 [Source:NCBI gene;Acc:419884],1155.43383357914,0.381376699194198,0.711216781441789,0.1479980045665491
831212,ENSGALG00000014640,GOLPH3L,golgi phosphoprotein 3 like [Source:NCBI gene;Acc:425072],10.8497498184825,-1.87326786012582,0.711216781441789,0.1479980045665491
831366,ENSGALG00000033696,RALY,RALY heterogeneous nuclear ribonucleoprotein [Source:NCBI gene;Acc:419148],264.484015620826,-0.516699108277266,0.71152647903865,0.14780893326572378
831458,ENSGALG00000016975,KCTD4,potassium channel tetramerization domain containing 4 [Source:NCBI gene;Acc:769400],48.7395322641948,1.21585974603406,0.711687011547598,0.14771096007539217
831466,ENSGALG00000042505,DSEL,dermatan sulfate epimerase like [Source:NCBI gene;Acc:421028],175.08790362332,-0.672093929510922,0.711895404312931,0.1475838106702143
831502,ENSGALG00000031741,PTK2,protein tyrosine kinase 2 [Source:NCBI gene;Acc:396416],1305.08539598382,-0.389839179977027,0.712367989525311,0.1472956039264535
834720,ENSGALG00000012196,MCUB,mitochondrial calcium uniporter dominant negative beta subunit [Source:NCBI gene;Acc:422698],224.857796039596,-0.614722261925378,0.712426133779561,0.14726015778251433
834895,ENSGALG00000013911,ZC3HAV1,"zinc finger CCCH-type containing, antiviral 1 [Source:NCBI gene;Acc:426315]",88.849265901344,-0.605208340467304,0.71283142024539,0.14701316567930217
834901,ENSGALG00000004695,ECM2,extracellular matrix protein 2 [Source:NCBI gene;Acc:415953],107.565289637796,0.531351400612948,0.71283142024539,0.14701316567930217
834965,ENSGALG00000004650,BRAP,BRCA1 associated protein [Source:NCBI gene;Acc:772041],447.945002148784,-0.318881858812066,0.71283142024539,0.14701316567930217
835147,ENSGALG00000033932,BF1,MHC BF1 class I [Source:NCBI gene;Acc:693260],31.8274840139153,-0.791412726122461,0.71283142024539,0.14701316567930217
835163,ENSGALG00000050315,CLC2DL3,C-type lectin domain family 2 member D-like 3 [Source:NCBI gene;Acc:425783],1288.14557172541,-0.324418788196113,0.713113530076637,0.1468413234990384
835165,ENSGALG00000013441,INVS,inversin [Source:NCBI gene;Acc:395234],722.853850825156,-0.416529280399977,0.713113530076637,0.1468413234990384
835181,ENSGALG00000006112,SCN5A,sodium voltage-gated channel alpha subunit 5 [Source:NCBI gene;Acc:395947],26.6112861354246,1.36370594065899,0.713196770585378,0.14679063201396492
835334,ENSGALG00000014729,DEPDC1B,DEP domain containing 1B [Source:NCBI gene;Acc:427152],1065.97396737152,-0.335601727982784,0.713196770585378,0.14679063201396492
835354,ENSGALG00000003195,TRADD,TNFRSF1A associated via death domain [Source:NCBI gene;Acc:415700],39.6521546796155,-1.34981298822205,0.713320409011009,0.1467153500798877
835369,ENSGALG00000002529,MCCC2,methylcrotonoyl-CoA carboxylase 2 [Source:NCBI gene;Acc:427395],473.561394942643,0.365245131699879,0.713918443441158,0.1463513982889793
835409,ENSGALG00000005450,CCDC66,coiled-coil domain containing 66 [Source:NCBI gene;Acc:415997],2086.02492506248,0.275411653526417,0.713968700286329,0.14632082686652406
835665,ENSGALG00000049514,C16orf89,"chromosome 14 open reading frame, human C16orf89 [Source:NCBI gene;Acc:416394]",17.1930652503392,0.910510316152366,0.713968700286329,0.14632082686652406
835752,ENSGALG00000026229,PIGY,phosphatidylinositol glycan anchor biosynthesis class Y [Source:NCBI gene;Acc:101748971],97.296265253109,0.730295994215665,0.714084268733751,0.14625053432108506
835856,ENSGALG00000005948,RPL27A,ribosomal protein L27a [Source:NCBI gene;Acc:770018],27590.4303589502,0.338855773852404,0.714084268733751,0.14625053432108506
835946,ENSGALG00000029095,PDZD8,PDZ domain containing 8 [Source:NCBI gene;Acc:428984],621.391327968203,0.406110490515629,0.714084268733751,0.14625053432108506
836156,ENSGALG00000034230,SWT1,"SWT1, RNA endoribonuclease homolog [Source:NCBI gene;Acc:100859817]",522.700454627758,0.350394797462359,0.714084268733751,0.14625053432108506
836160,ENSGALG00000006038,TGFBR3,transforming growth factor beta receptor 3 [Source:NCBI gene;Acc:374251],97.9290167711842,0.551266816818783,0.714084268733751,0.14625053432108506
837560,ENSGALG00000026214,LRTM2,leucine rich repeats and transmembrane domains 2 [Source:NCBI gene;Acc:101749866],11.0913787332972,1.26730989340724,0.714880825617974,0.1457663513322361
837632,ENSGALG00000006652,DIP2C,disco interacting protein 2 homolog C [Source:NCBI gene;Acc:420456],440.168085665198,0.445736141523691,0.714880825617974,0.1457663513322361
837717,ENSGALG00000002010,SNIP1,Smad nuclear interacting protein 1 [Source:NCBI gene;Acc:419616],450.617362658913,0.431112593197177,0.715119263954175,0.14562152273341136
837877,ENSGALG00000040432,PAPPA2,pappalysin 2 [Source:NCBI gene;Acc:429071],10.9180808127314,-1.66058962467501,0.71555705001889,0.1453557350409233
837897,ENSGALG00000029536,VPS11,"VPS11, CORVET/HOPS core subunit [Source:NCBI gene;Acc:419702]",2467.21548709328,-0.335932919696668,0.71555705001889,0.1453557350409233
838401,ENSGALG00000015057,DDO,D-aspartate oxidase [Source:NCBI gene;Acc:770953],58.2985733277678,-0.553617157290533,0.715597664396653,0.1453310855743416
838569,ENSGALG00000005420,AATF,apoptosis antagonizing transcription factor [Source:NCBI gene;Acc:417653],2307.63514101775,-0.35761366606836,0.715644875858913,0.14530243399786472
838857,ENSGALG00000009262,FGB,fibrinogen beta chain [Source:NCBI gene;Acc:373926],323.421173864832,-1.24047035667001,0.715882175945667,0.14515845052364884
839694,ENSGALG00000002945,TMEM266,transmembrane protein 266 [Source:NCBI gene;Acc:770288],93.0539414775418,0.658626916655694,0.715882175945667,0.14515845052364884
839814,ENSGALG00000023256,RNF8,ring finger protein 8 [Source:NCBI gene;Acc:421435],300.267490871379,-0.419488547712745,0.716041626337735,0.14506172969871634
840515,ENSGALG00000004197,SUPV3L1,Suv3 like RNA helicase [Source:NCBI gene;Acc:423697],1032.30076696827,0.438765124653063,0.716146480751576,0.14499813792164418
841065,ENSGALG00000038797,MANBAL4,"mannosidase, beta A, lysosomal-like 4 [Source:NCBI gene;Acc:428138]",359.502631107704,-0.463036575833456,0.716146480751576,0.14499813792164418
841067,ENSGALG00000001341,ZBTB44,zinc finger and BTB domain containing 44 [Source:NCBI gene;Acc:101751641],261.837599705552,0.565687885339548,0.716146480751576,0.14499813792164418
841069,ENSGALG00000016227,GPR34,G protein-coupled receptor 34 [Source:NCBI gene;Acc:771199],636.162044477979,0.651388057886292,0.716420940568698,0.14483172846158715
841097,ENSGALG00000003977,TWF2,twinfilin actin binding protein 2 [Source:NCBI gene;Acc:415940],2033.61328617933,-1.147739258929,0.716479272115057,0.14479636930887804
841525,ENSGALG00000042626,SYT4,synaptotagmin 4 [Source:NCBI gene;Acc:422960],9.76260633046268,4.49802645821651,0.716576508197993,0.1447374335788026
