,Date,Image,Treatment,Explant,FOV,ROI,ROI_ID,Channel,Area,Mean,IntDen,CTCF,__label,__sort
1649,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant2,FOV1,0004-0353-0620,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0353-0620,Ceramide,396.134,705.484,279466.187,206532.37172399997,nSMase2FLAG,3
1650,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant2,FOV1,0004-0924-0725,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0924-0725,Ceramide,425.698,1964.833,836425.877,758048.915428,nSMase2FLAG,3
1651,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant2,FOV1,0004-0759-0935,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0759-0935,Ceramide,415.565,1294.844,538092.472,461581.13758999994,nSMase2FLAG,3
1652,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant2,FOV1,0004-0831-0815,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0831-0815,Ceramide,233.413,912.893,213080.865,170106.26391799998,nSMase2FLAG,3
1653,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant2,FOV1,0004-0813-0738,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0813-0738,Ceramide,438.692,1701.989,746649.205,665879.866112,nSMase2FLAG,3
1654,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant2,FOV1,0004-0805-0632,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0805-0632,Ceramide,347.735,1800.262,626014.12,561991.23821,nSMase2FLAG,3
1655,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant2,FOV1,0004-0820-0565,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0820-0565,Ceramide,383.14,2610.806,1000305.037,929763.59904,nSMase2FLAG,3
1656,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant2,FOV1,0004-0781-0583,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0781-0583,Ceramide,185.967,1368.681,254529.998,220290.869762,nSMase2FLAG,3
1657,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant2,FOV1,0004-0553-0777,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0553-0777,Ceramide,368.358,1512.652,557198.11,489378.245188,nSMase2FLAG,3
1658,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant2,FOV1,0004-0595-0673,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0595-0673,Ceramide,317.813,2056.443,653564.938,595051.115318,nSMase2FLAG,3
1659,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant2,FOV1,0004-0535-0520,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0535-0520,Ceramide,229.598,1130.048,259456.82,217184.613828,nSMase2FLAG,3
1660,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant2,FOV1,0004-0503-0346,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0503-0346,Ceramide,191.57,11507.702,2204532.407,2169261.6880200002,nSMase2FLAG,3
1661,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant2,FOV1,0004-0538-0331,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0538-0331,Ceramide,353.219,10439.249,3687337.732,3622305.169034,nSMase2FLAG,3
1662,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant2,FOV1,0004-0489-0436,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0489-0436,Ceramide,364.782,1658.463,604977.522,537816.048852,nSMase2FLAG,3
1663,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant2,FOV1,0004-0435-0455,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0435-0455,Ceramide,333.072,1248.109,415710.486,354387.26779199997,nSMase2FLAG,3
1664,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant2,FOV1,0004-0431-0295,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0431-0295,Ceramide,411.155,1553.241,638622.227,562922.8353299999,nSMase2FLAG,3
1665,20221001,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,nSMase2FLAG,Explant2,FOV1,0004-0347-0294,20221001_nSMase2FLAG_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0347-0294,Ceramide,363.948,895.786,326019.288,259011.365928,nSMase2FLAG,3
1666,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0163-0434,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0163-0434,Ceramide,834.349,2997.801,2501213.445,2343563.2014499996,SMPD3MO,1
1667,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0110-0496,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0110-0496,Ceramide,435.831,4369.478,1904354.35,1822004.0825500002,SMPD3MO,1
1668,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0214-0531,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0214-0531,Ceramide,470.64,1271.256,598304.514,509377.086,SMPD3MO,1
1669,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0270-0518,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0270-0518,Ceramide,468.971,2995.681,1404888.837,1316276.76655,SMPD3MO,1
1670,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0261-0586,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0261-0586,Ceramide,708.702,932.097,660579.482,526670.2391,SMPD3MO,1
1671,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0312-0576,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0312-0576,Ceramide,223.876,912.845,204364.005,162062.6348,SMPD3MO,1
1672,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0365-0502,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0365-0502,Ceramide,440.599,586.144,258254.947,175003.76594999997,SMPD3MO,1
1673,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0304-0441,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0304-0441,Ceramide,652.435,617.453,402848.463,279570.86975,SMPD3MO,1
1674,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0425-0300,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0425-0300,Ceramide,569.108,1414.381,804935.055,697402.0984,SMPD3MO,1
1675,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0532-0296,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0532-0296,Ceramide,645.402,1630.842,1052548.738,930600.0300999999,SMPD3MO,1
1676,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0650-0291,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0650-0291,Ceramide,410.082,878.094,360090.406,282605.4121,SMPD3MO,1
1677,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0630-0344,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0630-0344,Ceramide,278.474,1032.765,287598.204,234980.54170000003,SMPD3MO,1
1678,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0716-0386,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0716-0386,Ceramide,641.11,1311.43,840771.671,719633.9365,SMPD3MO,1
1679,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0743-0270,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0743-0270,Ceramide,566.723,2078.203,1177766.368,1070684.05715,SMPD3MO,1
1680,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0842-0415,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0842-0415,Ceramide,420.691,1229.974,517439.61,437950.04555,SMPD3MO,1
1681,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0780-0482,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0780-0482,Ceramide,716.928,831.987,596474.644,461011.0984,SMPD3MO,1
1682,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0706-0485,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0706-0485,Ceramide,482.919,1094.403,528508.003,437260.45795000007,SMPD3MO,1
1683,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0627-0498,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0627-0498,Ceramide,293.971,613.637,180391.746,124845.92555000001,SMPD3MO,1
1684,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0586-0494,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0586-0494,Ceramide,359.656,1131.759,407043.813,339086.8118,SMPD3MO,1
1685,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0511-0571,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0511-0571,Ceramide,357.51,904.999,323546.28,255994.76550000004,SMPD3MO,1
1686,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0340-0607,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0340-0607,Ceramide,365.736,508.501,185976.964,116871.14680000002,SMPD3MO,1
1687,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0374-0595,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0374-0595,Ceramide,398.042,736.778,293268.299,218058.2631,SMPD3MO,1
1688,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0434-0572,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0434-0572,Ceramide,204.922,560.67,114893.345,76173.3331,SMPD3MO,1
1689,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0450-0618,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0450-0618,Ceramide,345.589,648.147,223992.735,158693.69345,SMPD3MO,1
1690,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0376-0713,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0376-0713,Ceramide,303.27,884.576,268265.233,210962.3665,SMPD3MO,1
1691,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0384-0648,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0384-0648,Ceramide,325.324,856.863,278757.604,217287.6342,SMPD3MO,1
1692,20221001,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,SMPD3MO,Explant1,FOV2,0004-0687-0692,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0687-0692,Ceramide,323.416,644.836,208550.415,147440.96180000002,SMPD3MO,1
1693,20221001,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant1,FOV3,0004-0828-0646,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0828-0646,Ceramide,293.614,823.028,241652.238,170547.148392,ControlMO,0
1694,20221001,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant1,FOV3,0004-0790-0714,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0790-0714,Ceramide,729.564,2026.014,1478106.908,1301426.934992,ControlMO,0
1695,20221001,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant1,FOV3,0004-0741-0800,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0741-0800,Ceramide,783.208,2743.387,2148643.747,1958972.6992239999,ControlMO,0
1696,20221001,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant1,FOV3,0004-0682-0878,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0682-0878,Ceramide,529.649,1455.251,770772.384,642506.226372,ControlMO,0
1697,20221001,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant1,FOV3,0004-0696-0755,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0696-0755,Ceramide,557.425,2396.921,1336103.702,1201110.9749,ControlMO,0
1698,20221001,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant1,FOV3,0004-0654-0479,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0654-0479,Ceramide,373.961,841.785,314795.088,224232.204708,ControlMO,0
1699,20221001,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant1,FOV3,0004-0558-0518,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0558-0518,Ceramide,251.175,853.711,214430.916,153603.3639,ControlMO,0
1700,20221001,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant1,FOV3,0004-0530-0557,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0530-0557,Ceramide,399.949,941.339,376487.716,279631.266772,ControlMO,0
1701,20221001,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant1,FOV3,0004-0521-0649,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0521-0649,Ceramide,430.347,1146.134,493235.846,389017.85231600003,ControlMO,0
1702,20221001,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant1,FOV3,0004-0228-0397,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0228-0397,Ceramide,639.918,1479.147,946532.948,791562.726104,ControlMO,0
1703,20221001,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant1,FOV3,0004-0224-0336,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0224-0336,Ceramide,433.685,1851.817,803105.661,698079.29718,ControlMO,0
1704,20221001,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant1,FOV3,0004-0880-0146,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0880-0146,Ceramide,337.364,1147.151,387007.267,305307.152392,ControlMO,0
1705,20221001,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant1,FOV3,0004-0866-0191,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0866-0191,Ceramide,414.373,1247.895,517094.379,416744.840844,ControlMO,0
1706,20221001,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant1,FOV3,0004-0820-0137,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0820-0137,Ceramide,314.833,876.554,275968.094,199724.35672399998,ControlMO,0
1707,20221001,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant1,FOV3,0004-0843-0063,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0843-0063,Ceramide,304.7,618.062,188323.728,114533.91960000001,ControlMO,0
1708,20221001,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant1,FOV3,0004-0952-0054,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0004-0952-0054,Ceramide,383.975,1080.609,414926.682,321938.6883,ControlMO,0
1709,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0837-0117,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0837-0117,Ceramide,200.749,9044.711,1815719.589,1775504.746324,ControlMO,0
1710,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0826-0158,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0826-0158,Ceramide,245.215,2164.046,530655.568,481533.11834,ControlMO,0
1711,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0885-0167,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0885-0167,Ceramide,182.51,2462.007,449341.362,412780.22876,ControlMO,0
1712,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0814-0308,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0814-0308,Ceramide,208.975,1974.424,412604.951,370742.2431,ControlMO,0
1713,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0747-0321,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0747-0321,Ceramide,235.797,1403.286,330890.558,283654.759772,ControlMO,0
1714,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0829-0252,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0829-0252,Ceramide,269.891,1656.917,447187.003,393121.358316,ControlMO,0
1715,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0762-0200,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0762-0200,Ceramide,253.082,1440.044,364449.909,313751.510432,ControlMO,0
1716,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0772-0146,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0772-0146,Ceramide,229.598,2639.13,605939.187,559945.1972480001,ControlMO,0
1717,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0666-0147,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0666-0147,Ceramide,220.419,1511.289,333116.802,288961.586244,ControlMO,0
1718,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0674-0046,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0674-0046,Ceramide,200.511,1551.083,311009.103,270841.937436,ControlMO,0
1719,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0665-0079,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0665-0079,Ceramide,291.468,1705.281,497034.944,438646.908368,ControlMO,0
1720,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0731-0143,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0731-0143,Ceramide,203.968,1183.396,241374.837,200515.151368,ControlMO,0
1721,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0706-0138,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0706-0138,Ceramide,167.013,1166.597,194836.757,161380.044788,ControlMO,0
1722,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0796-0368,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0796-0368,Ceramide,135.78,1432.87,194555.064,167355.07128,ControlMO,0
1723,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0906-0783,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0906-0783,Ceramide,200.034,1000.983,200230.762,160159.15098399998,ControlMO,0
1724,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0906-0853,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0906-0853,Ceramide,210.763,845.934,178291.507,136070.619788,ControlMO,0
1725,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0908-0902,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0908-0902,Ceramide,177.623,1147.212,203770.817,168188.667148,ControlMO,0
1726,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0882-0907,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0882-0907,Ceramide,212.67,1029.681,218982.585,176379.67992,ControlMO,0
1727,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0765-0779,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0765-0779,Ceramide,231.863,366.78,85042.731,38595.007388,ControlMO,0
1728,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0778-0748,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0778-0748,Ceramide,324.489,1026.254,333008.202,268005.267564,ControlMO,0
1729,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0814-1000,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0814-1000,Ceramide,290.037,725.537,210432.976,152331.604012,ControlMO,0
1730,20221001,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,ControlMO,Explant2,FOV3,0003-0332-0039,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0332-0039,Ceramide,273.825,2990.732,818937.082,764083.3627,ControlMO,0
